include,exclude_reason,source_types,texts,url,from_urls
no,outside-healthy-eating-scope,inline,Butternut Squash Pasta,https://www.heart.org/en/recipes/butternut-squash-pasta---delicious-decisions,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/aha-cookbooks/go-fresh-cookbook
no,outside-healthy-eating-scope,inline,Cajun-Creole Smothered Steaks,https://www.heart.org/en/recipes/cajun-creole-smothered-steaks,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/aha-cookbooks/diabetes-and-heart-healthy-meals-for-two
no,outside-healthy-eating-scope,inline,Cheese and Vegetable Frittata with Fruit Salad | Try the Cheese & Vegetable Frittata,https://www.heart.org/en/recipes/cheese-and-vegetable-frittata-with-fruit-salad,https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/deliciously-balanced-plate-infographic
no,outside-healthy-eating-scope,inline,Chicken and Black Bean Tostadas with Avocado Cream,https://www.heart.org/en/recipes/chicken-and-black-bean-tostada-with-avocado-cream,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/5-heart-healthy-eating-habits
no,outside-healthy-eating-scope,inline,Chicken and Green Bean Salad,https://www.heart.org/en/recipes/chicken-and-green-bean-salad,https://www.heart.org/en/healthy-living/healthy-eating/add-color/build-a-healthier-salad
no,outside-healthy-eating-scope,inline,Homestyle Chicken Noodle Soup,https://www.heart.org/en/recipes/chicken-noodle-soup,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/aha-cookbooks/instant-and-healthy-cookbook
no,outside-healthy-eating-scope,inline,Chicken Shawarma,https://www.heart.org/en/recipes/chicken-shawarma,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/aha-cookbooks/instant-and-healthy-cookbook
no,outside-healthy-eating-scope,inline,Chicken with Ginger and Snow Peas,https://www.heart.org/en/recipes/chicken-with-ginger-and-snow-peas---delicious-decisions,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/aha-cookbooks/aha-low-salt-cookbook-4th-edition
no,outside-healthy-eating-scope,inline,salads,https://www.heart.org/en/recipes/chickpea-salad-with-tomatoes-and-cucumber,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/the-benefits-of-beans-and-legumes
no,outside-healthy-eating-scope,inline,Try the Chipotle Chicken Bowl with Cilantro-Lime Quinoa | Chipotle Chicken Bowls with Cilantro-Lime Quinoa | Try the Chipotle Chicken Bowls with Cilantro-Lime Quinoa,https://www.heart.org/en/recipes/chipotle-chicken-bowls-with-cilantro-lime-quinoa,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/deliciously-balanced-plate-infographic | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/5-heart-healthy-eating-habits | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/whole-grains-infographic
no,outside-healthy-eating-scope,inline,Cinnamon Sweet Tortilla Chips with Fruit Salsa,https://www.heart.org/en/recipes/cinnamon-sweet-tortilla-chips-with-fruit-salsa,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/fuel-your-body-right
no,outside-healthy-eating-scope,inline,Classic Margherita Pizza,https://www.heart.org/en/recipes/classic-margherita-pizza-with-whole-wheat-pizza-crust,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/host-a-heart-healthy-gathering
no,outside-healthy-eating-scope,inline,Creamy Chicken Curry,https://www.heart.org/en/recipes/creamy-chicken-curry---delicious-decisions,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/aha-cookbooks/healthy-fats-low-cholesterol-cookbook
no,outside-healthy-eating-scope,inline,dip | yogurt-based dip | Creamy Cucumber-Dill Dip,https://www.heart.org/en/recipes/creamy-cucumber-dill-dip,https://www.heart.org/en/healthy-living/healthy-eating/add-color/how-to-eat-more-fruits-and-vegetables | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/how-can-i-eat-more-nutrient-dense-foods | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/host-a-heart-healthy-gathering
no,outside-healthy-eating-scope,inline,Creamy Spinach Feta Dip | Creamy Spinach Feta Dip with Whole Wheat pita,https://www.heart.org/en/recipes/creamy-spinach-feta-dip,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/host-a-heart-healthy-gathering | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sodium/sodium-can-be-sneaky-infographic
no,outside-healthy-eating-scope,inline,Creole Red Bean Ratatouille,https://www.heart.org/en/recipes/creole-red-bean-ratatouille,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/aha-cookbooks/diabetes-and-heart-healthy-cookbook-2nd-edition
no,outside-healthy-eating-scope,inline,Crisp Chicken with Raspberry Dipping Sauce,https://www.heart.org/en/recipes/crisp-chicken-with-raspberry-dipping-sauce,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/aha-cookbooks/diabetes-and-heart-healthy-meals-for-two
no,outside-healthy-eating-scope,inline,tacos,https://www.heart.org/en/recipes/crockpot-pulled-orange-chicken-tacos-with-pickled-vegetables,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/host-a-heart-healthy-gathering
no,outside-healthy-eating-scope,inline,Crunchy Cabbage Salad with Spicy Peanut Dressing,https://www.heart.org/en/recipes/crunchy-cabbage-salad-with-spicy-peanut-dressing,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/aha-cookbooks/cooking-in-color-cookbook | https://www.heart.org/en/healthy-living/healthy-eating/add-color/build-a-healthier-salad
no,outside-healthy-eating-scope,inline,Crunchy Chicken Breast with Oven-Roasted Broccoli,https://www.heart.org/en/recipes/crunchy-chicken-with-oven-roasted-broccoli,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/fuel-your-body-right
no,outside-healthy-eating-scope,inline,Curried Cauliflower with Chickpeas,https://www.heart.org/en/recipes/curried-cauliflower-with-chickpeas,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/aha-cookbooks/instant-and-healthy-cookbook
no,outside-healthy-eating-scope,inline,granola bars,https://www.heart.org/en/recipes/date-nut-granola-bars,https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills/meal-planning/8-ways-to-focus-on-fiber
no,outside-healthy-eating-scope,inline,Try this Easy Chicken Salad,https://www.heart.org/en/recipes/easy-chicken-salad,https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills/shopping/shop-smart-and-save
no,outside-healthy-eating-scope,inline,Espresso Minute Steaks,https://www.heart.org/en/recipes/espresso-minute-steaks---delicious-decisions,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/aha-cookbooks/aha-quick-and-easy-cookbook-2nd-ed
no,outside-healthy-eating-scope,inline,Fettuccine Alfredo,https://www.heart.org/en/recipes/fettuccine-alfredo---delicious-decisions,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/aha-cookbooks/aha-low-salt-cookbook-4th-edition
no,outside-healthy-eating-scope,inline,Fish Tacos with Broccoli Slaw,https://www.heart.org/en/recipes/fish-tacos-with-broccoli-slaw,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/aha-cookbooks/instant-and-healthy-cookbook
no,outside-healthy-eating-scope,inline,fruit salad,https://www.heart.org/en/recipes/fruit-salad-with-lemon-mint-yogurt-dressing,https://www.heart.org/en/healthy-living/healthy-eating/add-color/top-ten-tips-for-healthy-grilling-and-barbecuing
no,outside-healthy-eating-scope,inline,Fruity Oatmeal Yogurt Parfaits,https://www.heart.org/en/recipes/fruity-oatmeal-yogurt-parfaits,https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts
no,outside-healthy-eating-scope,inline,Gazpacho Pasta Salad,https://www.heart.org/en/recipes/gazpacho-pasta-salad---delicious-decisions,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/aha-cookbooks/aha-eat-less-salt-cookbook
no,outside-healthy-eating-scope,inline,Grab-and-Go Breakfast Pitas,https://www.heart.org/en/recipes/grab-and-go-breakfast-pitas---delicious-decisions,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/aha-cookbooks/aha-healthy-family-meals-cookbook
no,outside-healthy-eating-scope,inline,Green Tea Mojito Mocktail,https://www.heart.org/en/recipes/green-tea-mojito-mocktail,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/host-a-heart-healthy-gathering | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sugar/sip-smarter-infographic
no,outside-healthy-eating-scope,inline,Grilled Salmon with Mango-Lime Cream Sauce,https://www.heart.org/en/recipes/grilled-salmon-with-mango-lime-cream-sauce---delicious-decisions,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/aha-cookbooks/aha-quick-and-easy-cookbook-2nd-ed
no,outside-healthy-eating-scope,inline,Grilled Shrimp with Mint Salsa Verde,https://www.heart.org/en/recipes/grilled-shrimp-with-mint-salsa-verde,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/aha-cookbooks/diabetes-and-heart-healthy-meals-for-two
no,outside-healthy-eating-scope,inline,Guacamole Deviled Eggs,https://www.heart.org/en/recipes/guacamole-deviled-eggs,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/fuel-your-body-right
no,outside-healthy-eating-scope,inline,unsalted nuts,https://www.heart.org/en/recipes/heart-healthy-maple-spiced-pecans,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/how-can-i-eat-more-nutrient-dense-foods
no,outside-healthy-eating-scope,inline,Herbed Halibut and Spring Vegetables en Papillote,https://www.heart.org/en/recipes/herbed-halibut-and-spring-vegetables-en-papillote---delicious-decisions,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/aha-cookbooks/go-fresh-cookbook
no,outside-healthy-eating-scope,inline,Huevos Rancheros,https://www.heart.org/en/recipes/huevos-rancheros,https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/5-heart-healthy-eating-habits
no,outside-healthy-eating-scope,inline,homemade hummus,https://www.heart.org/en/recipes/hummus,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/the-benefits-of-beans-and-legumes
no,outside-healthy-eating-scope,inline,whole-grain tortillas,https://www.heart.org/en/recipes/kid-friendly-white-bean-and-avocado-wrap,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/the-benefits-of-beans-and-legumes
no,outside-healthy-eating-scope,inline,pasta dishes,https://www.heart.org/en/recipes/linguine-with-cannellini-beans-and-summer-squash,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/the-benefits-of-beans-and-legumes
no,outside-healthy-eating-scope,inline,Massaged Kale Salad,https://www.heart.org/en/recipes/massaged-kale-salad,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/aha-cookbooks/cooking-in-color-cookbook
no,outside-healthy-eating-scope,inline,Mediterranean Bowl,https://www.heart.org/en/recipes/mediterranean-bowl,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/mediterranean-diet
no,outside-healthy-eating-scope,inline,Mediterranean Couscous Salad with Chickpeas,https://www.heart.org/en/recipes/mediterranean-couscous-salad-with-chickpeas,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/mediterranean-diet
no,outside-healthy-eating-scope,inline,Mediterranean Salad,https://www.heart.org/en/recipes/mediterranean-salad,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts
no,outside-healthy-eating-scope,inline,Mediterranean Tuna Kebabs,https://www.heart.org/en/recipes/mediterranean-tuna-kebabs---delicious-decisions,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/aha-cookbooks/grill-it-braise-it-broil-it-cookbook
no,outside-healthy-eating-scope,inline,Oat Avocado-Berry Breakfast Bars | Try the Oat Avocado-Berry Breakfast Bars,https://www.heart.org/en/recipes/oat-avocado-berry-breakfast-bars,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/fats/4-ways-to-get-good-fats-infographic | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/whole-grains-infographic
no,outside-healthy-eating-scope,inline,Try this Overnight No-Cook Banana Oatmeal,https://www.heart.org/en/recipes/overnight-no-cook-banana-oatmeal,https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills/shopping/shop-smart-and-save
no,outside-healthy-eating-scope,inline,pancakes,https://www.heart.org/en/recipes/pancakes-with-blueberry-vanilla-sauce,https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills/meal-planning/8-ways-to-focus-on-fiber
no,outside-healthy-eating-scope,inline,healthier homemade versions,https://www.heart.org/en/recipes/picnic-coleslaw,https://www.heart.org/en/healthy-living/healthy-eating/add-color/top-ten-tips-for-healthy-grilling-and-barbecuing
